file_name,category,n nodes_cutoff_3,n edges_cutoff_3,density_cutoff_3,diameter_cutoff_3,avg clustering_cutoff_3,max closeness centrality_cutoff_3,max eigenvector centrality_cutoff_3,degree assortativity_cutoff_3,n communities_cutoff_3,avg path length_cutoff_3,max betweenness centrality_cutoff_3,n nodes_cutoff_4,n edges_cutoff_4,density_cutoff_4,diameter_cutoff_4,avg clustering_cutoff_4,max closeness centrality_cutoff_4,max eigenvector centrality_cutoff_4,degree assortativity_cutoff_4,n communities_cutoff_4,avg path length_cutoff_4,max betweenness centrality_cutoff_4,n nodes_cutoff_5,n edges_cutoff_5,density_cutoff_5,diameter_cutoff_5,avg clustering_cutoff_5,max closeness centrality_cutoff_5,max eigenvector centrality_cutoff_5,degree assortativity_cutoff_5,n communities_cutoff_5,avg path length_cutoff_5,max betweenness centrality_cutoff_5,n nodes_cutoff_6,n edges_cutoff_6,density_cutoff_6,diameter_cutoff_6,avg clustering_cutoff_6,max closeness centrality_cutoff_6,max eigenvector centrality_cutoff_6,degree assortativity_cutoff_6,n communities_cutoff_6,avg path length_cutoff_6,max betweenness centrality_cutoff_6,n nodes_cutoff_7,n edges_cutoff_7,density_cutoff_7,diameter_cutoff_7,avg clustering_cutoff_7,max closeness centrality_cutoff_7,max eigenvector centrality_cutoff_7,degree assortativity_cutoff_7,n communities_cutoff_7,avg path length_cutoff_7,max betweenness centrality_cutoff_7,n nodes_cutoff_8,n edges_cutoff_8,density_cutoff_8,diameter_cutoff_8,avg clustering_cutoff_8,max closeness centrality_cutoff_8,max eigenvector centrality_cutoff_8,degree assortativity_cutoff_8,n communities_cutoff_8,avg path length_cutoff_8,max betweenness centrality_cutoff_8,n nodes_cutoff_9,n edges_cutoff_9,density_cutoff_9,diameter_cutoff_9,avg clustering_cutoff_9,max closeness centrality_cutoff_9,max eigenvector centrality_cutoff_9,degree assortativity_cutoff_9,n communities_cutoff_9,avg path length_cutoff_9,max betweenness centrality_cutoff_9,n nodes_cutoff_10,n edges_cutoff_10,density_cutoff_10,diameter_cutoff_10,avg clustering_cutoff_10,max closeness centrality_cutoff_10,max eigenvector centrality_cutoff_10,degree assortativity_cutoff_10,n communities_cutoff_10,avg path length_cutoff_10,max betweenness centrality_cutoff_10,n nodes_cutoff_11,n edges_cutoff_11,density_cutoff_11,diameter_cutoff_11,avg clustering_cutoff_11,max closeness centrality_cutoff_11,max eigenvector centrality_cutoff_11,degree assortativity_cutoff_11,n communities_cutoff_11,avg path length_cutoff_11,max betweenness centrality_cutoff_11,n nodes_cutoff_12,n edges_cutoff_12,density_cutoff_12,diameter_cutoff_12,avg clustering_cutoff_12,max closeness centrality_cutoff_12,max eigenvector centrality_cutoff_12,degree assortativity_cutoff_12,n communities_cutoff_12,avg path length_cutoff_12,max betweenness centrality_cutoff_12,n nodes_cutoff_13,n edges_cutoff_13,density_cutoff_13,diameter_cutoff_13,avg clustering_cutoff_13,max closeness centrality_cutoff_13,max eigenvector centrality_cutoff_13,degree assortativity_cutoff_13,n communities_cutoff_13,avg path length_cutoff_13,max betweenness centrality_cutoff_13,n nodes_cutoff_14,n edges_cutoff_14,density_cutoff_14,diameter_cutoff_14,avg clustering_cutoff_14,max closeness centrality_cutoff_14,max eigenvector centrality_cutoff_14,degree assortativity_cutoff_14,n communities_cutoff_14,avg path length_cutoff_14,max betweenness centrality_cutoff_14,n nodes_cutoff_15,n edges_cutoff_15,density_cutoff_15,diameter_cutoff_15,avg clustering_cutoff_15,max closeness centrality_cutoff_15,max eigenvector centrality_cutoff_15,degree assortativity_cutoff_15,n communities_cutoff_15,avg path length_cutoff_15,max betweenness centrality_cutoff_15
6drv_x_138_y_0__noise_0.3x1e_500t_0.5p_36000d_degPhase_90.0_ctfcorrected.mrcs_m60_60_3.0_filtered_by_0.16_rec_cropped,betagal,6002.0,11577.0,0.0006428452083488,170,0.4226429814400527,0.0255240055803191,0.3829650452962264,0.6433183621080358,84,57.12486345022692,0.440699522638119,8981.0,32177.0,0.0007979478577516,99,0.5804542415359731,0.0465825621446653,0.2674972976494782,0.6739095178099841,57,32.05925344993353,0.183710733826572,9551.0,58301.0,0.0012783617953987,79,0.5505470412110013,0.065088192797361,0.1420316482238416,0.7508602136423475,23,23.02961687627896,0.118354526736003,9952.0,98501.0,0.0019892691228821,59,0.5383144716281981,0.0836225514500121,0.0957516640200626,0.7642066445805196,11,17.79673773677515,0.107223929338894,9958.0,158915.0,0.0032054887633615,46,0.5391000241979368,0.1031984577753824,0.1029612436600319,0.7886841800350729,9,14.278057567604971,0.097773200167884,9959.0,229858.0,0.0046355552846001,40,0.5443939043842855,0.1200916546068499,0.0729409892994802,0.7961019033370034,8,12.225687278073078,0.062187316454564,9959.0,315081.0,0.0063542508619543,34,0.5526289731870582,0.1379396323641451,0.0628463212665004,0.7909537124343387,7,10.594911622085174,0.070235541080444,9961.0,422777.0,0.0085227366649612,30,0.5628110503272524,0.156719588375057,0.0603579736088476,0.7838664295470981,7,9.15692903125402,0.068285428091357,9962.0,541850.0,0.0109209293074953,28,0.5718270404245288,0.1735910215747098,0.0563592686235633,0.7797764191932458,8,8.258602728517145,0.065603872422593,9962.0,674521.0,0.0135948992478012,24,0.5809810897188394,0.1899757786127057,0.0532899339549329,0.7756226189428632,6,7.499927835402075,0.067879446489894,9962.0,831457.0,0.0167579276907302,22,0.5900183524479036,0.2057590217099419,0.0496314154576496,0.7755032329145877,6,6.8896918016401285,0.067367799873729,10411.0,1032430.0,0.0190523010511954,21,0.6064294926958065,0.2100526645008979,0.0486406089308419,0.7855892091161243,7,6.821485126525545,0.082550491736575,10411.0,1219618.0,0.0225066390006653,18,0.616311613747116,0.227173533519553,0.0465672654162324,0.790421709663679,7,6.281889426234039,0.055192899802928
6drv_x_0_y_0__noise_0.3x1e_500t_0.5p_36000d_degPhase_90.0_ctfcorrected.mrcs_m60_60_3.0_filtered_by_0.16_rec_cropped,betagal,13785.0,27364.0,0.00028802324732,251,0.4512161251878304,0.0151328017530512,0.4081261844743616,0.6647572645016626,135,101.10983052478038,0.451374558946029,46260.0,160187.0,0.0001497115804118,154,0.6076959701511463,0.0227839809292085,0.2758627936882356,0.6826672548830086,234,59.40195654428546,0.13682295044705,56127.0,317357.0,0.0002014847385413,146,0.5737438659997279,0.0328681992588462,0.1313518711049447,0.7620262956138866,155,43.24636034958824,0.165272300842878,57379.0,524931.0,0.0003188848122985,91,0.5482901879668752,0.0450826176801049,0.1110807935495649,0.7804337273714335,35,30.861223442015305,0.10448085717658,59031.0,863690.0,0.0004957183133502,71,0.5419447371127204,0.0556776487676969,0.1022989668592184,0.8047306720270546,18,25.022099538411,0.082255006170238,59351.0,1260419.0,0.0007156425802449,58,0.5398651036261699,0.0665062001483643,0.0852746961061289,0.8169085346923485,15,20.808978756838734,0.046537748830376,59351.0,1737938.0,0.0009867690304777,50,0.5427580523062977,0.0769427227222815,0.0752121447833708,0.8126278236290638,10,17.952382578777517,0.035041956611119,59353.0,2339851.0,0.0013284345586238,45,0.5470664532090255,0.0879051870458631,0.0680154590032663,0.8056498116398951,10,15.8010686492242,0.043549863884062,59353.0,3021362.0,0.0017153578133448,39,0.5514929977039383,0.0976969964329864,0.0599925003098367,0.796675270126502,11,14.166129036539948,0.031287371637445,59353.0,3797078.0,0.0021557653188131,36,0.5558164786829701,0.1072396522191626,0.0544313600686888,0.7893291956581137,9,12.851877277727636,0.019177873743052,59353.0,4721401.0,0.0026805434420914,32,0.5608974195996026,0.1170840254242303,0.0488597456302795,0.7851100898096609,9,11.673983861744333,0.022709178396858,60611.0,5882403.0,0.0032024992503945,30,0.567453069293789,0.1254177314723805,0.0451655701801299,0.7793306065685486,9,10.920178831922476,0.040587831466199,60611.0,7035006.0,0.0038299996517615,28,0.5735510405152267,0.134961210620541,0.0416309031758476,0.7764404794147209,11,10.138427234877271,0.040587842741729
6drv_x_132_y_0__noise_0.3x1e_500t_0.5p_36000d_degPhase_90.0_ctfcorrected.mrcs_m60_60_3.0_filtered_by_0.16_rec_cropped,betagal,27736.0,55908.0,0.000145355661968,380,0.465407057929413,0.0121729360103405,0.3694705514981808,0.6650103522534866,202,136.1288486218589,0.499623567261203,61469.0,212997.0,0.0001127452494217,176,0.6128902791036842,0.0230222574456785,0.3111661593780206,0.6833803011509461,275,67.08920454716825,0.184785022706391,65126.0,370399.0,0.0001746616907912,108,0.570895905468317,0.0361797917599517,0.1046050372748704,0.7614841406311879,199,40.63713718954835,0.121169508281206,66503.0,616606.0,0.000278844317393,77,0.5437425036939066,0.0481698192201214,0.0835108007607109,0.7781241699409556,50,30.06289198214452,0.071337099820403,67843.0,1006421.0,0.0004373267062546,60,0.535684225204914,0.0593282740213834,0.0786008152799314,0.8065149408398992,13,24.348077600299625,0.042208613921585,67849.0,1472503.0,0.0006397432062359,51,0.5320123350531211,0.0699701238873803,0.0726449275459397,0.822397513273107,9,20.495178054347985,0.034675877323964,67863.0,2037137.0,0.0008846887877171,43,0.5340715951610534,0.0809843859640748,0.0648348409119018,0.8191573110558291,11,17.5946340068724,0.027115382123032,67863.0,2756892.0,0.0011972643181813,38,0.5378146699972814,0.0916963596834366,0.0609183085818637,0.8145575234412494,9,15.52008444168318,0.034745512842127,67902.0,3569544.0,0.0015484029809097,34,0.5415503311526507,0.1018928685046128,0.0531540786673954,0.8069933368069688,8,13.92448368601148,0.02790005828719,67903.0,4502135.0,0.0019528863991163,31,0.54522383585366,0.1121062980750974,0.0469093777003672,0.8001452579103907,8,12.631286010270626,0.025520488927138,67903.0,5613249.0,0.0024348531589909,29,0.5495029646243683,0.122239784547474,0.044004282786896,0.7967066252287488,8,11.553455010878224,0.032985467469009,67903.0,6868567.0,0.0029793711374091,26,0.554429133735948,0.1326887339053697,0.0397297145546763,0.7935352475114268,9,10.605775429431883,0.01981768751903,67905.0,8249134.0,0.0035780074674652,24,0.5596561979225311,0.1424902214238949,0.0360401198086752,0.7903725604553296,8,9.85114331031301,0.01938733393312
6drv_x_69_y_0__noise_0.3x1e_500t_0.5p_36000d_degPhase_90.0_ctfcorrected.mrcs_m60_60_3.0_filtered_by_0.16_rec_cropped,betagal,10745.0,20663.0,0.0003579735609248,200,0.3989133373219036,0.0219599635363226,0.3681827535128241,0.6424286920739011,109,69.78224407480388,0.340722478251878,13151.0,48166.0,0.0005570395693427,105,0.569961393462625,0.0416234078650831,0.2899981881426047,0.6683601162126983,68,36.5826350205987,0.25950634734875,14203.0,89188.0,0.000884314661541,72,0.5451108225066587,0.0600639464068209,0.1345747436969213,0.7455264725122037,25,25.33180851817277,0.117600518850938,14244.0,145704.0,0.0014363756393199,54,0.5304331009564913,0.0772443041613111,0.124917083525185,0.757539415046933,12,19.3556880875559,0.081200863646625,14645.0,240483.0,0.0022426695193325,48,0.5345082815793558,0.092583928684327,0.1005894327921291,0.7800955198433501,9,16.13153195227971,0.075620180228204,14791.0,349742.0,0.0031975111960021,40,0.5412494425463386,0.1074518864017785,0.0771206292990719,0.7925611929419106,8,13.92913146524011,0.059995478057636,14791.0,479069.0,0.0043798814301901,35,0.5486262472445907,0.1228048324822518,0.0656846924688743,0.7867147961354403,9,12.111765149292903,0.062944089044622,14791.0,645860.0,0.0059047657446058,31,0.5574955055042639,0.1384624026363091,0.0641650847301137,0.7811801411444317,10,10.678849622979891,0.06409567362277,14791.0,829116.0,0.0075801810842978,28,0.5658244532942369,0.1531769457821966,0.0583322301180486,0.775466779184965,7,9.628019249869114,0.080284923728779,14794.0,1035523.0,0.0094634147348957,25,0.5736718070781106,0.1676621595584318,0.0425708668685661,0.7719538992754968,8,8.762612749558436,0.050283381278991,14795.0,1279269.0,0.0116893749066542,23,0.5817847636203384,0.1820239926176561,0.0398792270919284,0.7716928269173406,7,8.032750862207092,0.026110080888239,14795.0,1548600.0,0.0141503983762952,21,0.590329472077616,0.1959599973508179,0.0383382049397972,0.7741062180251179,7,7.428430303142999,0.029349547353673,14802.0,1836729.0,0.016767318743212,21,0.5984774422786584,0.2098390869780959,0.0363727049686892,0.7773908512345055,7,6.915273612221832,0.03122194257453
6drv_x_153_y_0__noise_0.3x1e_500t_0.5p_36000d_degPhase_90.0_ctfcorrected.mrcs_m60_60_3.0_filtered_by_0.16_rec_cropped,betagal,8648.0,16672.0,0.0004458990605629,198,0.418929323965172,0.0206908103322445,0.4093736547444228,0.6482165369529238,103,76.2221756793087,0.402822771692375,19563.0,68701.0,0.0003590412479761,196,0.5886586005394365,0.0220929956778501,0.2512429958037609,0.6820355862500331,112,65.09942993598347,0.261799571532559,24006.0,140158.0,0.0004864367467113,114,0.5631002253220818,0.0352765176397283,0.1440836729133665,0.7565735503936266,51,40.99440787237753,0.165486276519567,24421.0,230341.0,0.0007724887091006,93,0.5478484177772909,0.0471221161342111,0.1133568632462553,0.7718261320590925,27,30.14167200655469,0.116116464490321,24438.0,368900.0,0.0012354497948016,72,0.5490341532810267,0.0587700543761889,0.0992219162520674,0.7936142214812248,16,23.824525076973394,0.122375353690114,28458.0,619330.0,0.0015295321999621,65,0.5525128105905149,0.0660518814933105,0.0851890071884009,0.7976926882317064,10,22.76003664159815,0.241820573730593,28458.0,845978.0,0.0020892748477541,55,0.5603066356083203,0.0764730542462337,0.080971320846582,0.79196653934855,10,19.722521088907097,0.241820573206205,28461.0,1130586.0,0.0027915701635873,48,0.5691199224979386,0.0857647406264502,0.0554589040831008,0.7854546683289167,12,17.35690920319191,0.181671469145693,28461.0,1446253.0,0.0035709947972102,44,0.5775209179325496,0.0963615555991955,0.0539284966759329,0.7785352755711088,10,15.488877731688069,0.189289552200189,28461.0,1799127.0,0.0044422885598304,37,0.5857236591711806,0.1053239284419016,0.049539969066959,0.7729764859317574,8,13.925084326536965,0.117490680785942,28463.0,2213332.0,0.0054642488756389,33,0.5944868775147165,0.1161534129400337,0.0462657092731576,0.7713440770331875,8,12.642557307243656,0.095136189869939,28463.0,2668243.0,0.0065873279800235,30,0.6038706169620822,0.1252348538516031,0.043736182718446,0.7704369001799531,6,11.65029105178698,0.097296905201255,28463.0,3152222.0,0.0077821698323001,28,0.6128300026759571,0.1353432083501747,0.0411821565926992,0.7704709117369704,7,10.795567345809763,0.046904704809552
6drv_x_42_y_0__noise_0.3x1e_500t_0.5p_36000d_degPhase_90.0_ctfcorrected.mrcs_m60_60_3.0_filtered_by_0.16_rec_cropped,betagal,15414.0,30444.0,0.000256288533409,230,0.4387343705268913,0.0166706505479909,0.3973933822662774,0.6482219520835583,139,86.96420261876472,0.271513055365239,29685.0,105089.0,0.0002385216356888,164,0.5978262415684741,0.0261912177716288,0.2909184000668375,0.6739106214921546,149,57.89934493423365,0.219270755840724,31789.0,186148.0,0.0003684243274802,129,0.5647151992740673,0.0408268634288246,0.1342658067928784,0.7563906817460376,79,37.51309998378124,0.210019445428222,33659.0,320011.0,0.0005649439829364,85,0.5446915444058229,0.0508805611404211,0.1113692723690123,0.7697995012886412,22,28.99976440350689,0.163807922836875,35317.0,533913.0,0.00085614076732,66,0.5432086467367172,0.0609612320673066,0.1066524675892367,0.7927086453381076,22,24.06172508699768,0.087897183561872,35321.0,773486.0,0.0012400202215929,56,0.543367080039169,0.0720450220194227,0.0844135612839744,0.8008105643529262,10,20.27506455997178,0.072764441665834,35424.0,1063841.0,0.0016956014573743,49,0.5494098515464816,0.0834452281004273,0.0769840904033857,0.7932785130030832,12,17.556567166461875,0.092908186722364,35750.0,1438231.0,0.0022507056288141,44,0.5574236094843316,0.0935257444988318,0.0708939558039689,0.7870385701012041,11,15.680438804586837,0.051197191080004,35900.0,1852533.0,0.0028748762098803,42,0.5646016490855508,0.1029692689838743,0.0635850187751051,0.7799531539016975,10,14.083552788653964,0.043297663715612,36031.0,2319568.0,0.0035735225471531,39,0.572110686828333,0.1126483140271068,0.0572533656949848,0.775918950630232,11,12.80886367371089,0.047877542040491,36031.0,2868913.0,0.0044198425272812,35,0.5794398196041656,0.1233371901165935,0.0535994784981543,0.772633079790187,12,11.694932117887538,0.047678006115901,36032.0,3476959.0,0.005356299844524,33,0.5873445421829312,0.1336496125641244,0.0494530181551098,0.7713257765855446,9,10.772199034389324,0.043705736405299,36033.0,4133350.0,0.0063671251569818,30,0.5953211544412369,0.1439069589111125,0.0452176066129929,0.7718305251653461,11,9.997464019192195,0.033980358413463
6drv_x_114_y_0__noise_0.3x1e_500t_0.5p_36000d_degPhase_90.0_ctfcorrected.mrcs_m60_60_3.0_filtered_by_0.16_rec_cropped,betagal,7827.0,15117.0,0.0004935832705538,231,0.4257589216002431,0.0163330898466033,0.3793814384678638,0.6426498503973852,101,85.41990036846839,0.479162672035842,19765.0,69660.0,0.0003566496497783,184,0.5877906342238644,0.0228872648189944,0.2892545809360823,0.6782185773954253,104,65.68001327375656,0.426826164119147,20680.0,123050.0,0.0005754817373758,125,0.558910752422345,0.0348681925329898,0.1686462357623612,0.7566266225356213,50,43.06473098555492,0.282072122098312,21305.0,204004.0,0.0008989302323081,96,0.5434638715263141,0.0459860427266114,0.1203500964677183,0.7678359713742182,17,32.60754119817824,0.315706849015808,21385.0,329037.0,0.001439052148272,74,0.5452001495657934,0.0574801625701567,0.1043461299463232,0.7912447584067638,14,26.071107738247218,0.26736570019353,21386.0,474552.0,0.0020752718094984,62,0.5488117882637962,0.0679752066115702,0.080050818361491,0.7947327169058753,8,20.70312008181404,0.129977209297862,21386.0,649467.0,0.0028401957136404,55,0.5561514552005502,0.0779919400426703,0.0708749685990933,0.7860874381778614,9,18.043367085566896,0.107408680784583,22161.0,897513.0,0.0036552041126009,47,0.567074160054582,0.0884051957999553,0.0634113662188094,0.776024920892882,9,16.053987833050453,0.152078964025128,22161.0,1148142.0,0.0046759137307759,42,0.5755974927988728,0.0993548213541129,0.0587855588209846,0.7685857839019308,8,14.326630743148636,0.118304390139132,22183.0,1430061.0,0.005812508197878,38,0.5842177376480986,0.1083999980452619,0.0544630386362152,0.7645594243935401,11,12.998607780763884,0.067160882436969,22388.0,1769682.0,0.0070617775306518,39,0.5947585711331015,0.1175565544329853,0.052122403895878,0.7669208545515767,8,11.875114663771177,0.094179617301262,22405.0,2134659.0,0.008505267793183,29,0.6046269966797622,0.1447529946890304,0.0492216411949307,0.7677482826135873,12,10.3059445819782,0.197536144531305,23026.0,2587614.0,0.0097613828978486,27,0.61568343639185,0.153082594791535,0.0473593379607804,0.7657702957056082,12,9.659224316410294,0.130421995089411
6drv_x_81_y_0__noise_0.3x1e_500t_0.5p_36000d_degPhase_90.0_ctfcorrected.mrcs_m60_60_3.0_filtered_by_0.16_rec_cropped,betagal,1153.0,2191.0,0.0032990628312614,68,0.4133777998045118,0.0611302732820376,0.3991621864374733,0.6865901077868432,38,25.22469313144454,0.436852995317564,3310.0,11691.0,0.0021347985307853,83,0.5828376641820765,0.0585549715984498,0.2432804618552721,0.6719752138573944,35,25.54136598985281,0.320390268420792,3403.0,20481.0,0.0035382205036431,58,0.558280560359509,0.0820253164556962,0.1628230120339243,0.7462360294521306,20,17.926559423049447,0.159933369817598,4057.0,39035.0,0.0047443992145457,42,0.5535058854317013,0.1004507405022537,0.1452084134206911,0.7484170321597173,8,14.250835116357196,0.169548689274804,4060.0,61908.0,0.0075133165124754,33,0.5613958004806927,0.1233963640785553,0.1089834619113405,0.7526932968606511,4,11.478717003023142,0.123605148012426,4064.0,88249.0,0.0106890538971823,27,0.569410916122057,0.1444314101880487,0.1009226722293962,0.7481591842100238,7,9.73549554652026,0.08034813713181,4064.0,119108.0,0.0144268131263311,24,0.5795185677964436,0.1658976766975623,0.0898543554529632,0.738728468682728,5,8.472028518355584,0.074445631367325,4064.0,158094.0,0.0191489454477801,21,0.592781110563869,0.187797550265773,0.0848191774789568,0.7293956745010677,3,7.492296526557119,0.053159329101259,4064.0,199774.0,0.0241973852763851,19,0.6049975186229626,0.2066527643558313,0.0767840734205697,0.7252458816110194,3,6.773120352479937,0.046751023511025,4064.0,245705.0,0.0297607223629411,17,0.6172669245454884,0.2282199629275964,0.0714193262909694,0.7254100443365353,3,6.137541763484954,0.048420265335703,4064.0,297947.0,0.0360884717277679,16,0.6298771036846397,0.2480312557230938,0.0696203751501542,0.7314661027225753,3,5.619929757888066,0.056481569110596,4064.0,353847.0,0.0428592919393567,15,0.6428216057909613,0.2656076354840818,0.065167597542357,0.7400409375403199,4,5.202362132050132,0.041464660737067,4064.0,411405.0,0.0498309354051639,14,0.6545722772896349,0.2831556206007387,0.062092986873732,0.7501812904424731,4,4.856245312509084,0.037609043914014
6drv_x_33_y_0__noise_0.3x1e_500t_0.5p_36000d_degPhase_90.0_ctfcorrected.mrcs_m60_60_3.0_filtered_by_0.16_rec_cropped,betagal,9542.0,18800.0,0.0004130042653015,258,0.4386812854115341,0.0190174926648807,0.3716360813004503,0.6434683303237821,105,77.46681129578089,0.461375241262242,33679.0,117385.0,0.0002069841639225,208,0.598737228638643,0.0209463224830578,0.3227355194466612,0.6792699834561889,166,69.69260615978136,0.188538898674464,37738.0,219103.0,0.0003077032389316,146,0.5650743986797546,0.0319344200700175,0.1298386380497198,0.7542990508560776,88,45.72830056368903,0.183325032024081,38147.0,358858.0,0.0004932229021176,103,0.5469149558644278,0.0434464692482915,0.0994853328597804,0.7668187138433956,27,33.66600059946035,0.097152392575732,38606.0,579944.0,0.0007782474246262,71,0.5457545167195821,0.0555077075266467,0.0792506947198036,0.7888437088081186,22,26.1194519028286,0.065414296977791,38624.0,839885.0,0.0011260212024288,59,0.5477952590541558,0.0659124807585319,0.0680200059724671,0.7962532400438536,15,21.87550378651267,0.073880392996258,38627.0,1150214.0,0.0015418351038794,51,0.554067354479897,0.0768993396284638,0.0557754477763472,0.7892872663860078,14,18.668856094569485,0.091067838946901,38627.0,1543576.0,0.0020691277121525,45,0.5618407258853191,0.087373721379485,0.0551127057997995,0.7814467040611404,12,16.3595711086251,0.085363319340269,38627.0,1979076.0,0.0026529053289608,40,0.5690420493392766,0.0976032546210312,0.0507913864247458,0.7740467747672926,12,14.682991913663926,0.076018041799827,38627.0,2469808.0,0.0033107201566337,36,0.5761088923284763,0.1075307133173166,0.0475396436948725,0.7689904217353765,10,13.25205364017911,0.039373518384853,38627.0,3048996.0,0.0040871081941169,33,0.583815945777619,0.118312999849911,0.0459170336016894,0.7686264382309316,7,12.047788526326409,0.049076913064769,38627.0,3688738.0,0.0049446674596328,30,0.592166153093859,0.1281369943903159,0.0437172543020789,0.7693712604790081,9,11.054955473645784,0.033190440339728,38627.0,4375384.0,0.0058651004457888,27,0.6004312814351116,0.1384717417412034,0.0412285850583665,0.7715604493931316,7,10.17554752720508,0.034572311763523
6drv_x_15_y_0__noise_0.3x1e_500t_0.5p_36000d_degPhase_90.0_ctfcorrected.mrcs_m60_60_3.0_filtered_by_0.16_rec_cropped,betagal,27549.0,55280.0,0.0001456807325683,305,0.4653041881507481,0.011729186420746,0.3761108971631892,0.6593823254887954,196,123.58629113051585,0.352959953251396,63061.0,216337.0,0.0001088042798566,238,0.6145735147617223,0.0181646554289304,0.2660937898135398,0.6818379660115403,263,81.14884895380146,0.164909472387498,70570.0,393301.0,0.0001579504856526,144,0.5759107658395192,0.0292755110634126,0.1693185934030233,0.7576901015533185,212,48.8997386902002,0.139938245697773,71163.0,643788.0,0.0002542555720694,97,0.5489867799004385,0.043987602718303,0.1041665801881587,0.7746967259562056,25,33.1240086751138,0.151119744561878,71221.0,1031689.0,0.0004067885864922,74,0.5390328268541086,0.0552079328264725,0.1054472599100505,0.7985099947374978,20,26.14919252866381,0.103597338979129,71415.0,1509343.0,0.0005918956399402,57,0.5351090762153939,0.0666245602381594,0.0782196671591556,0.812984250411389,13,21.542364212893844,0.103043951696094,71421.0,2087561.0,0.0008185088845964,49,0.5370418266580187,0.076460014795259,0.0739618095752381,0.8097379379519787,10,18.66367645740541,0.09116776852137,71421.0,2817966.0,0.0011048923636199,42,0.5406722099100625,0.0877393421637784,0.0689142194835148,0.8032519018954842,8,16.22382989594937,0.11497952384586,71485.0,3648094.0,0.0014278160128156,37,0.5444683806758672,0.0974961742939833,0.0606190230754595,0.7955886467045077,11,14.474356337224496,0.066155439260108,71485.0,4597966.0,0.0017995834211458,34,0.548213905087083,0.1078055085110008,0.054626673212724,0.7883682057130847,12,13.108266789643546,0.078566239453682,71485.0,5725727.0,0.0022409742445262,30,0.5523827553175145,0.1175965453423812,0.0469292843151277,0.7846251077853315,11,11.976006327112822,0.054758556256897,71487.0,7000436.0,0.0027397252757621,29,0.5572724135732449,0.1277108132395055,0.0378043247637961,0.7822143095420766,12,10.960459252537229,0.0311080364102,71490.0,8404345.0,0.0032888900007938,27,0.5626035304744127,0.1375558245094851,0.0306192783136183,0.7805376026972859,10,10.169487402355328,0.025169144925607
6drv_x_168_y_0__noise_0.3x1e_500t_0.5p_36000d_degPhase_90.0_ctfcorrected.mrcs_m60_60_3.0_filtered_by_0.16_rec_cropped,betagal,6819.0,13349.0,0.0005742500496107,211,0.4474651824849821,0.0218844087229494,0.3954066002622096,0.6544805218139269,96,69.32373330414978,0.42244819518483,15693.0,54975.0,0.0004464892011987,179,0.5996261758136615,0.0216195959621009,0.3260301960269371,0.6718267139340552,94,65.35275309180473,0.497206963579624,18877.0,110020.0,0.0006175308972845,117,0.5665823129326143,0.0324675771440366,0.1255132331548306,0.7437129954561769,37,43.10728599683412,0.446061343434278,23999.0,227085.0,0.0007885881541144,89,0.5476036408351446,0.0423058616130453,0.1218285604920287,0.7596329397475124,15,34.722197240897486,0.379723472864939,24240.0,364866.0,0.0012419842173994,68,0.5479762036628916,0.0575533589611475,0.1056821812241693,0.7796608204912532,14,23.83530246852813,0.279618164435968,24285.0,527885.0,0.0017902388817631,55,0.5499196423328521,0.068262378951215,0.0914216659695946,0.7885641856432715,9,20.04018017592725,0.26259205545629,24286.0,721790.0,0.0024476355819592,48,0.5556334887123251,0.0779925235085555,0.083379843960167,0.7829077874043394,9,17.380588627889484,0.192982442695876,24287.0,967816.0,0.003281655060414,41,0.563117976872513,0.0911397155402109,0.0759102816413793,0.7731473269666347,10,15.160499552143548,0.148959368342712,24397.0,1243161.0,0.0041773640211744,37,0.5710634988834439,0.1010244900325484,0.0700311270191598,0.7656378796106771,8,13.660057988416632,0.209087427059204,24614.0,1557820.0,0.0051428105117103,34,0.5802845528349216,0.1104727622005682,0.0680463700469463,0.7613181279794723,10,12.501885815483735,0.0976133625468,24618.0,1920125.0,0.0063368234119478,30,0.5884498765589389,0.1198572444080901,0.0646533984737993,0.7572145067003192,12,11.365795660656197,0.103438269230878,24618.0,2320342.0,0.0076576251594692,28,0.5971754004802096,0.1319147111937539,0.0597099820341856,0.7540158033410858,11,10.469244040076704,0.072223419626566,24631.0,2749518.0,0.0090644218037032,26,0.6059849080939952,0.1407565306344045,0.0555767792314541,0.7523641719405483,11,9.69595045856954,0.066867311954657
